"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"RAB32",552.788505803068,535.726079213521,620.538530991595,436.024969783867,589.69574005997,952.33501859041,493.96773776702,603.173449371972,483.754190194468,489.759155484273
"RAB33B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB35",2656.86102043123,2480.89854184211,2919.65898237925,3343.80965562191,2562.10183834748,2842.89600069877,2430.78503744873,2598.95630492175,2743.0340292693,2426.65854108275
"RAB36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB37",503.306695309316,162.731851201334,412.651449554578,484.552246176496,336.190982021453,233.825290186326,323.307874728659,447.233597545958,384.038605342437,419.334824099206
"RAB3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB3D",783.380776078035,661.30871283647,696.198668506194,845.031629213929,1188.47862303517,649.689518654174,437.286153147076,675.553169791673,764.794545989522,614.663947605656
"RAB3GAP1",2789.60930906925,2267.22020467746,2587.97562665358,2565.5818350606,2784.73576093948,1972.68601063556,2658.07042202991,2348.49273448844,2641.30216238661,1609.40551727262
"RAB3GAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB3IL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB3IP",687.87049421457,653.649140288952,1043.18739836447,1034.11391539534,1225.67254207486,674.041974859678,654.642294256964,644.551754586672,910.802668431185,824.168869590984
"RAB40B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB40C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB5A",1802.48473896198,1634.96454165905,2210.06989296422,2118.29951076764,1841.62323726021,1142.3040136309,2002.23078834005,1680.83959051968,2053.49099429752,1464.32585666249
"RAB5B",1207.33453108154,1254.06101399014,1410.6179228211,1205.19163289339,1297.79876660349,1014.92267705425,1328.67261330273,1264.50366987428,1399.136402734,1299.91973119723
"RAB5C",6931.30616176306,6457.11357146926,8002.05384669865,7703.2028035622,6688.84247427876,6561.44977974042,7054.76388921056,6892.04385625617,7003.85581943518,7662.78209739798
"RAB6A",8611.48820120981,7570.05487401547,9418.14903423915,13146.3089111497,8181.296436363,6793.32536597725,7468.07727218604,7377.05165037485,7748.0778073624,6889.25514062264
"RAB6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB7A",34049.1203753584,33880.5870062781,43758.9107426132,33320.5433185654,38724.3848009611,37932.2794143986,33988.2400543935,38669.3264957033,40390.9188447855,38359.4135071178
"RAB8A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB8B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB9A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB9B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABAC1",3649.04789049683,2723.0408522721,3892.1731381694,4653.22441725367,2812.68533821352,4237.26231572253,3177.66783999657,3286.5461870756,2696.28550494971,3252.08933765633
"RABEP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABEP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABEPK",610.852612937154,648.207290381004,580.247834482234,826.836152858,571.890725618282,779.095988525062,700.653395382845,618.196817883237,695.031753406147,872.462929846386
"RABGAP1",2419.06815564685,2655.06031557903,2077.27943240732,2061.87310214968,2344.47338232924,2259.08748175187,2601.80762343549,2672.42495385295,2804.68746431784,2472.27445612952
"RABGAP1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABGEF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABGGTA",1107.02556254847,1110.80836025826,1014.6152307613,993.081997549958,1164.29921407062,1216.51622863232,964.357682278461,952.538602567174,873.308841430823,1122.09842790439
"RABGGTB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABIF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABL2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABL2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RABL6",5232.61078881471,5646.8654552304,3855.79090313909,7926.03707220257,6502.67354544478,7487.63719661724,6022.10580234982,5584.77121059416,7058.93203924361,5930.5735328119
"RAC1",10756.6936545091,11000.4035308042,12734.0367888754,9267.73215383733,12546.051912742,13088.5213721665,11080.1801399326,11224.8694884116,12085.059172513,11985.0350859433
"RAC3",185.256601012662,228.820709921129,196.381271369244,325.984928752199,269.518850585212,451.714559285873,204.828824658258,166.278956169817,154.283115963402,221.221072074273
"RACGAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD18",258.562191851721,316.587671331915,279.943985317575,369.202790294364,290.416024572777,309.06378825908,236.377200574736,285.221331235369,276.163968974522,281.969610761956
"RAD21",6428.36246140413,5197.18438278397,7354.14742550192,7278.94112746514,6271.89920212991,5392.16066885231,6224.05542610283,5650.47365913522,8178.87387218052,8035.60764827292
"RAD23A",8602.14712338863,9124.24356797408,6996.24165055558,6602.42149457057,9134.33575201396,8898.6992768686,11487.8367666119,8114.43105384417,7836.07947943451,7607.99856916481
"RAD23B",9911.67152131206,8309.20387974316,9043.49391695038,11010.635784959,9929.19266894196,7400.9456574466,9091.19424232222,7746.69981346661,9634.00483853888,9587.35832301848
"RAD50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD51AP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD51B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD51C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD51D",255.10679137094,245.299332448654,286.202844339375,268.35033050112,250.559215029838,380.945853824723,273.864928478244,251.304421875318,231.534365280077,241.08169606924
"RAD52",488.96336662683,458.233743575304,443.774329218936,372.956933170554,363.494887864866,361.343902501964,410.370158411851,448.699759217998,516.145473191792,417.940216964229
"RAD54L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD54L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAD9A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RADIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAF1",6004.67480355777,7267.32504330985,7371.36275222327,7808.51718225506,6144.06798074646,8052.42609844303,6870.12037342797,6805.9725024844,8306.87154979533,6676.63042586516
"RAI1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAI14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAI2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALB",3404.07853237094,2729.87201924172,3583.01082020914,2711.95994479172,3673.96798545852,2833.19473732087,3101.62618664805,2756.01483995134,2886.69130650065,2575.13894155288
"RALBP1",2451.0232325471,3025.81346557545,4073.88634870834,3419.99029722314,2261.95334172795,2527.11494768305,3292.02386390505,2951.54231950823,2928.37215562452,2969.21821909026
"RALGAPA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALGAPA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALGAPB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALGDS",4466.60948577154,7711.28711460297,3657.45029568648,5365.02970844331,5923.66278469849,4920.55367307057,5698.19837636794,5753.2005432994,8194.77386647131,5822.30223774011
"RALGPS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALGPS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RALY",5363.36161248782,4840.17785966889,5570.98710144512,7556.39835900337,6938.04565172552,6947.97645300761,4790.86229817417,4537.88336131856,4656.9635964475,5216.76889151115
"RAMP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAMP2",457.124426843495,777.398362623063,514.220673536406,377.392841993445,695.644438305917,518.375070756298,1258.23977397289,893.489187198768,853.148267708874,553.194052497942
"RAMP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAN",5266.66706424027,6099.50421043984,5909.37912207714,6417.00246167302,5549.41041627972,5534.74422711472,4278.07956111572,4790.14183617951,5355.21404620604,5426.84022566515
"RANBP1",1780.23540066785,1731.93463076997,1312.47827704539,2284.31088785828,2040.22831144722,1939.35961973419,1285.87850029399,1416.65715940188,1411.61174859668,1469.68223564941
"RANBP10",2573.88669757551,2255.88697824969,2670.70352013993,1793.72820255786,2558.78346374295,2338.4759167871,2027.90077188503,2434.37706455121,2404.25787194038,1932.14343972753
"RANBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RANBP3",2683.84759145753,2763.77883754234,2312.63530857849,2411.99308806197,2894.75886055638,2956.77426230742,2774.53217757704,3112.71713274318,2892.66592003162,3141.56929669234
"RANBP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RANBP9",2534.89181904017,1559.71596897347,2417.34561248454,2258.78483108582,2672.60748474086,1906.82830112561,2184.55947554653,1883.12267157641,1703.26026317539,2097.64628997084
"RANGAP1",6762.33192154772,5288.72589854807,5656.63201762513,5419.75068937427,6614.01271158218,5790.29882676628,4106.97393111841,5501.15867579733,6593.28459502319,7854.40403456666
"RAP1A",4151.45618843905,4620.37611673009,4394.21940705909,4721.73884382246,5151.54604526667,4967.30417560392,5010.68553114159,4710.81209304075,4074.41238955163,4162.78712943179
"RAP1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAP1GAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAP1GAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAP1GDS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAP2A",1620.41631489582,2305.31570761379,2058.38600576314,1962.52912174134,2695.9287879148,1863.49657126966,1904.87311025764,1631.59679290985,1647.99748524035,1359.89453380415
"RAP2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAP2C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAPGEF1",4508.62679515288,5757.96254932886,4513.9763684305,5328.77689690178,7013.0388496037,4963.80259830955,8587.30087317405,5794.35615233733,5769.11034877728,4477.12764523457
"RAPGEF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAPGEF3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAPGEF4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAPGEF5",1372.74225342466,1265.5961660772,1371.62435494672,834.80296419674,2126.61411408174,872.738286106863,2067.63207170654,1359.97170790305,1562.7490153244,915.649749302868
"RAPGEF6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAPGEFL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RARA",7125.63222852022,1448.13225269605,2074.63896225771,1909.36959370266,2083.23414283988,2207.72099359871,1364.12600850288,2408.55495636682,2437.66836865617,2483.7525841761
"RARG",1071.32352641574,1297.38981833081,1118.52724673428,794.48634188221,1053.09732261075,1465.51684837634,873.581737349095,1384.97564436702,1553.73778857934,1291.34152435926
"RARRES2",786.41569930189,760.660795128798,721.593039307624,603.798295210008,539.54207128278,1233.60189760864,1718.96592655806,886.586728302265,557.402043227154,631.453360104035
"RARS2",935.047828533495,893.526395462298,933.728820821852,818.321580370727,976.648694852383,1015.23665084435,1041.7611734415,861.463459278578,806.35334179929,816.916177815639
"RASA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASA3",2990.12921715684,2341.33323626748,2349.79471804926,1914.18815112139,2257.18158593568,2903.64227828878,3932.08731411421,2527.79510954395,2199.16172135695,2236.49803663806
"RASA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASAL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASAL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASGEF1B",393.322554989861,458.673468846424,526.570529889576,518.927698374518,627.087240869226,593.687674072952,406.970831481934,347.112741387337,353.521436910121,306.329840988659
"RASGRF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASGRP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASGRP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASGRP3",605.303366711176,559.897175544234,621.302648909995,663.185776283782,775.537431445614,607.79411552836,707.455557716508,539.710253726057,663.688769075293,578.485952782409
"RASGRP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASIP1",397.127167545754,422.275151684306,393.019803214187,254.476211474212,354.794462142321,356.683871736192,582.235418731102,519.540464093582,388.44398924939,345.171203936513
"RASL11A",268.888887048555,309.321956651061,341.572006351195,191.859895963434,244.362789692825,746.465523587579,316.186617347761,317.212479653989,296.388188505231,296.534783169346
"RASL12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASSF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASSF3",947.690595082862,873.738853318907,831.901212625315,1210.21161301238,1371.73889757574,785.820678373316,1329.69070211327,996.041087364019,1178.75596081755,562.637804901782
"RASSF4",2459.09935452977,3274.41969804078,2837.55320910662,3619.95398485633,2991.80216702207,4478.73837094748,3446.94699487431,1909.47660571784,2113.66177135197,1903.31813749559
"RASSF5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RASSF7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAVER1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAVER2",783.698166234774,1645.90301043987,893.798399884348,979.318511646043,2335.13767160678,822.608834933488,1079.26973847595,1196.88700719517,1047.30731822788,954.602413626296
"RB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RB1CC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBBP4",2058.12411602899,2638.46422485493,2061.47777755769,2109.4021063964,2350.12084602189,1631.99346118282,2102.46472385872,2441.14449586335,3661.81492420195,2501.48832143236
"RBBP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBBP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBBP7",2842.79072374891,2585.81453035805,2695.58587721611,3261.18720948776,2543.33190609451,3075.85864101958,2622.16800188635,2645.49833487858,3172.21880060812,3677.18792685788
"RBBP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBBP9",614.409546755323,663.690998160185,560.343353105855,820.450516443817,800.52007448099,509.072291061808,599.086703305021,704.764157446751,633.044555792684,535.718672747575
"RBCK1",4776.45822542441,4146.09833279831,3347.83290108359,3676.64525166611,3044.65773867309,4169.96087146029,3521.68114623502,3625.26098334553,4138.54352337945,3248.36840327493
"RBFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBFOX2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBKS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBL1",166.01356775414,152.668924645757,160.658978770571,237.152654689618,224.82152378503,164.527915646083,143.520482271253,142.006946218879,153.993994382801,144.389759856036
"RBL2",3392.7131297729,3526.46544091201,3677.23334477925,2380.17083524923,3539.86421643978,2111.4962114173,4607.84692515501,4444.38437496608,3717.02932705002,4104.38840599223
"RBM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM12B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM15B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM17",4331.35126812439,3694.40205461605,2794.45048345471,2858.65811785812,3340.4268449096,4402.41542165883,3511.73808608488,3128.50271255792,3793.07356948967,3544.38259706403
"RBM18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM22",1884.70725228664,1878.50903276597,1989.33718927261,1803.77675694153,1411.74588625411,1615.49523642867,1490.28560464128,1787.64581628303,1866.33832342871,2125.12177208645
"RBM23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM26",2374.50393585615,2663.23073257859,2324.99066084473,1916.34504835365,2697.46015174106,2270.4342378672,2179.4678409508,2327.09533281319,2975.14353058943,2420.08468337833
"RBM27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM3",5120.18446507692,5399.43265655856,4445.85063627577,5910.35153903406,4841.18500389556,4891.99103251115,6244.15898587986,5435.78878884519,6082.09558550996,5665.35922047953
"RBM33",5096.99701126426,5503.4375778423,4753.09855628901,4262.19157444357,5648.9767477251,4997.70430754591,5304.49369448724,5201.43372116021,5773.52219386551,4868.47259187919
"RBM34",30.45793406727,24.3647889864975,23.3058628325702,28.1758072520004,23.9155297520606,28.1795760305626,25.1090696009093,22.1232127214787,23.4413084978112,23.6692423146921
"RBM38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM39",9714.50987983395,10071.9300233315,7725.34427651656,10097.4360053049,10319.2185855108,8432.67231520419,7991.48743520762,9630.71002745472,12526.9717836048,9491.71171315584
"RBM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM42",4219.9930254016,3570.48477767842,5061.94794916282,4260.18094985144,3720.46092277691,4034.00564873809,3325.81523197569,3915.69404469626,3220.18088655199,3763.51070116228
"RBM43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM48",492.512732457755,523.462642157623,512.521381208827,536.524949423208,499.902463511499,474.300425991806,554.593219075129,510.083354959552,522.687383540776,477.330795098268
"RBM4B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM5",7754.57325628706,10242.3686611822,6022.06387071064,5611.83228956676,7150.18739468259,6298.25570428258,7254.07335815023,8850.4382361214,12459.8898336337,9085.98053680959
"RBM6",9791.38158046942,11046.3649097992,7714.55078817272,7438.83629344245,10236.0108883451,7871.97385140488,8946.43094125329,12068.902308139,14110.3094259021,12133.7616270519
"RBM7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM8A",2103.0269871756,2237.47528167299,1902.79651949251,2358.79069214776,1833.19243696022,2478.88397838282,1556.73351192838,1901.07037246514,2422.18294249869,1985.83351285661
"RBMS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBMS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBMX",9000.42597912349,11094.8175565875,7729.11457193397,8746.76268332477,9224.76310839027,6872.0217397509,6686.85818488403,8761.87690553772,10704.403094496,8297.81661619842
"RBMX2",465.87640015666,439.748196191736,442.880093281234,490.409595254693,446.959871261732,546.555059314112,440.084718350278,436.876325544114,369.294063123851,412.427571803911
"RBP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBPJ",3593.14748396633,4221.04863917609,3896.78911863018,3262.12305964289,3165.29825413736,3520.87065154839,3830.38298619066,3573.24264060004,3760.52508793899,3401.53806767767
"RBPMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBPMS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBX1",690.320522456004,625.11261391415,597.861945321889,670.336938911689,743.121431947411,858.070212642546,665.695306760612,642.523382571906,736.784280639206,754.059475828433
"RC3H1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RC3H2",1085.84423015533,1374.39289431313,1530.42292748574,2089.21893252298,1496.49231422786,951.679757642973,1776.58047263994,1220.34551420319,1670.01052048657,989.535722056307
"RCAN1",1423.63589713384,5567.98060793454,2150.83401899289,1383.39565479834,1111.56347522762,1430.95097338673,1610.53245715921,2315.23640105127,1402.50560815241,1168.39815661687
"RCAN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCAN3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCBTB1",2216.21346564102,1922.62484823799,2221.92425315612,1779.90144775823,2107.53309923848,1540.29113675166,1717.87832436428,1982.35497904368,3029.32854229239,2090.33578882697
"RCBTB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCC1",695.929845467835,677.246724722213,819.335764655031,789.14222170255,598.24532798717,734.738199348698,384.334637486173,488.455965410936,419.931022079951,806.833060842238
"RCC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCCD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCE1",767.752993185649,659.446229621654,681.520551016531,813.365811908708,757.940099695143,1001.3307576612,586.848783336837,597.648992319812,606.422884157013,732.659433316187
"RCHY1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCN1",1130.26309384532,1486.16234171453,1586.54666422701,1248.06690308581,1614.92031776978,1586.35305931022,1030.6195309284,1260.41919247631,1220.94384136113,1200.93903584171
"RCN2",906.496753274145,993.354606968584,957.894885443474,892.904159165208,807.792753249887,831.427567641404,904.19212012662,899.21431370186,780.043733200248,800.497506173801
"RCN3",880.973793527701,766.741045742853,701.79973729881,434.75198387855,507.665296936228,864.277098311046,403.320336877415,572.618503587468,603.554968246568,724.459066017219
"RCOR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCOR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCSD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RDH10",599.000748890144,472.251769656204,1015.16714288261,412.114819311641,1211.39155182815,585.856751806186,573.035308899907,580.98384251877,351.735892595895,384.790174619829
"RDH11",2196.42334605673,2037.86364525137,2377.84267531274,2179.5814895775,2200.71828718533,1833.40093005494,1593.41789012669,2161.30545187505,1994.11640827358,2472.20766282677
"RDH14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RDH16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RDH5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RDX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REC8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECQL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECQL4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECQL5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REEP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REEP3",1188.37970287442,1064.88516524306,1112.22147684091,1130.47968124884,1256.46150382548,1194.52033161867,1523.22781619193,1186.72721665194,1204.66788613598,894.33664015651
"REEP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REEP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REEP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELA",5702.82855677062,4699.29139052676,5081.60332844189,4877.72640581557,6220.35018945591,6112.72587715322,4698.41178397251,5509.14256479529,5387.95400345072,4986.18135777107
"RELB",368.671621914036,436.929339811474,347.184152678419,344.849330402113,361.22993370107,674.700839648409,236.132071361618,304.774661529913,364.053538885624,360.370876523977
"RELL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RENBP",379.746106875935,331.724522697857,750.235379556715,562.794880094856,437.430522321534,852.956087253652,455.878711727729,357.779017659701,327.811167458311,388.512390497565
